136.19,-0.8,100
143.1,-0.9,100
147.15,-1,100
147.14,-0.9,100
143.07,-1,100
136.14,-1,100
127.61,-0.8,100
118.33,-0.8,100
108.86,-1,100
99.59,-1.3,100
90.87,-1.4,100
83.07,-1.6,100
76.61,-1.5,100
71.94,-1.3,100
69.47,-1.4,100
69.46,-1.4,100
71.91,-1.4,100
76.56,-1.3,100
83.01,-1.6,100
90.79,-1.9,100
99.49,-1.6,100
108.75,-1.5,100
118.21,-1.5,100
127.46,-1.9,100
135.97,-2.1,100
142.86,-2.3,100
146.9,-2.4,100
146.89,-2.3,100
142.84,-2.2,100
135.93,-2.3,100
127.41,-2.3,100
118.14,-2.2,100
108.66,-2,100
99.38,-2.2,100
90.65,-2.3,100
82.85,-2.7,100
76.37,-2.6,100
71.69,-2.6,100
69.21,-2.6,100
69.2,-2.5,100
71.65,-2.5,100
76.32,-2.6,100
82.78,-2.5,100
90.57,-2.6,100
99.29,-2.9,100
108.55,-3.2,100
118.01,-3.2,100
127.26,-2.9,100
135.75,-2.9,96
142.62,-2.8,95
146.63,-2.7,96
146.62,-2.8,100
142.59,-2.8,100
135.7,-2.8,100
127.2,-2.9,100
117.94,-2.9,100
108.46,-2.8,96
99.18,-2.9,100
90.44,-2.7,96
82.61,-2.3,92
76.13,-2,89
71.43,-1.7,87
68.94,-1.5,86
68.93,-1.4,86
71.39,-1.2,86
76.07,-1.5,88
82.55,-1.6,87
90.35,-2.1,88
99.08,-2.1,87
108.35,-2,86
117.81,-2,84
127.05,-1.9,84
135.52,-2.1,82
142.37,-2.2,80
146.37,-2.3,80
146.35,-2.4,81
142.34,-2.6,82
135.48,-2.7,83
126.99,-2.8,84
117.73,-3.1,84
108.26,-3.2,85
98.97,-3.2,84
90.22,-3.3,83
82.38,-3,82
75.88,-3,82
71.16,-2.8,83
68.67,-2.7,86
68.66,-2.6,86
71.13,-2.5,82
75.82,-2.4,80
82.31,-2.5,82
90.13,-2.5,84
98.87,-2.4,82
108.14,-2.7,89
117.6,-2.8,91
126.83,-2.8,94
135.29,-2.6,94
142.12,-2.6,94
146.09,-2.6,96
146.08,-2.6,100
142.09,-2.6,100
135.24,-2.6,100
126.77,-2.6,100
117.52,-2.5,100
108.05,-2.4,100
98.75,-2.4,100
89.99,-2.2,100
82.14,-2,100
75.62,-1.9,96
70.89,-1.6,89
68.39,-1.7,90
68.38,-1.9,95
70.86,-2.1,95
75.56,-2.5,85
82.07,-2.6,85
89.9,-2.9,83
98.65,-3.2,87
107.93,-3.3,90
117.39,-3.3,91
126.61,-3.5,95
135.06,-3.7,96
141.86,-4.5,96
145.81,-4.6,96
145.8,-4.5,96
141.83,-4.5,96
135.01,-4.7,96
126.55,-4.7,96
117.31,-5,96
107.84,-5.2,97
98.53,-5.3,96
89.76,-5,93
81.89,-4.3,91
75.36,-3.2,83
70.62,-3.2,82
68.11,-2.7,79
68.1,-2.7,75
70.58,-2.5,72
75.31,-2.7,75
81.82,-3.3,83
89.67,-3.7,91
98.43,-3.6,93
107.72,-2.9,92
117.17,-1.7,81
126.39,-1.5,77
134.82,-1.6,78
141.6,-1.5,76
145.53,-1.6,79
145.52,-1.5,79
141.57,-1.3,80
134.77,-1.2,81
126.33,-1,81
117.09,-0.7,82
107.62,-0.3,81
98.31,0.1,81
89.53,0.5,81
81.65,0.9,81
75.1,1.3,80
70.34,1.4,80
67.82,1.6,81
67.81,1.8,81
70.31,1.7,82
75.04,1.6,83
81.57,1.5,85
89.44,1.6,85
98.21,1.9,84
107.5,2.3,83
116.95,2.1,83
126.16,2.1,83
134.57,2.3,82
141.33,2.5,81
145.24,2.4,82
145.23,2.4,82
141.3,2.7,81
134.52,2.9,81
126.1,2.9,81
116.87,2.7,82
107.4,2.7,82
98.09,2.5,82
89.29,2.9,81
81.39,3.2,79
74.83,3.4,81
70.06,4.8,75
67.53,4.9,74
67.51,4.5,76
70.02,3.9,79
74.77,3.4,81
81.32,3,82
89.2,2.3,85
97.98,1.6,86
107.28,0.9,90
116.73,0.4,92
125.93,0,94
134.32,0.1,93
141.06,0,93
144.95,-0.5,94
144.94,-0.8,93
141.02,-0.8,92
134.27,-1.5,95
125.86,-2.1,96
116.65,-1.9,95
107.18,-0.5,90
97.85,-1.1,93
89.05,-0.7,94
81.14,0.7,87
74.55,2,85
69.77,2.5,84
67.23,4.1,76
67.22,3.8,77
69.73,4.6,73
74.49,4.6,71
81.06,3.9,75
88.96,2.9,84
97.75,2.3,86
107.05,0.6,88
116.5,0.8,91
125.7,1.2,88
134.07,0.9,90
140.78,1.3,86
144.65,1.1,86
144.64,2.1,85
140.75,2,85
134.02,1.9,82
125.63,0.4,88
116.42,0.3,90
106.95,1,88
97.62,1.3,88
88.8,2.9,78
80.88,5.4,71
74.28,7.6,63
69.48,9.7,55
66.93,8.7,59
66.92,9.7,55
69.44,8.4,60
74.22,7.5,62
80.8,6.5,65
88.71,4.1,79
97.51,4.2,80
106.82,5.1,66
116.27,4.3,69
125.46,4,69
133.81,2.5,77
140.5,3.2,76
144.35,3.3,74
144.34,2.2,78
140.46,1.8,79
133.76,1.8,79
125.39,2,80
116.19,2.1,78
106.71,2.1,78
97.38,2.4,76
88.55,2.7,72
80.61,4.1,70
73.99,5.6,61
69.18,6.2,59
66.62,6.3,57
66.61,5,64
69.14,5.5,63
73.93,4.8,65
80.53,3.1,73
88.46,1.7,77
97.27,1.4,79
106.59,2.2,73
116.04,1.8,79
125.21,2.7,74
133.55,1.6,81
140.21,1.3,83
144.04,0.9,85
144.03,1.1,85
140.18,0.9,85
133.5,1,86
125.14,-0.1,90
115.95,-0.2,92
106.48,-0.5,92
97.14,-0.6,93
88.3,0.9,85
80.34,1.1,86
73.71,3.2,78
68.88,5.7,69
66.31,6.5,63
66.3,6.8,62
68.84,6,69
73.65,4.4,81
80.26,3.7,79
88.2,2.9,83
97.03,2.7,84
106.35,2.3,87
115.8,1.2,90
124.96,1.4,91
133.28,1.7,90
139.92,1.6,92
143.73,1.2,100
143.72,1.3,100
139.88,1.2,100
133.23,0.7,100
124.89,0.7,100
115.71,0.3,100
106.24,0.4,100
96.9,0.2,100
88.05,0.1,100
80.07,-0.3,100
73.42,-0.5,94
68.57,-0.1,88
66,0.4,78
65.98,1,76
68.53,0.7,76
73.36,0.5,73
79.99,0.2,73
87.95,0.3,76
96.78,0.4,75
106.11,0.2,77
115.56,0.2,77
124.71,-0.1,78
133.01,-0.6,79
139.63,-0.7,79
143.42,-0.3,76
143.4,-0.4,78
139.59,-0.5,78
132.96,-0.5,78
124.64,-0.6,79
115.47,-1.2,83
106,-1.5,85
96.65,-1.1,82
87.79,-1.2,82
79.8,-0.3,78
73.13,0.4,77
68.26,0.9,76
65.68,1.6,74
65.66,1.9,65
68.22,1.8,66
73.06,1.3,70
79.72,0.8,72
87.69,0.6,74
96.53,0.5,74
105.87,0,77
115.31,0.3,78
124.46,0.1,78
132.74,-0.1,80
139.33,-0.2,78
143.1,0.1,77
143.08,1.2,79
139.29,0.7,83
132.68,-0.4,95
124.38,1.4,95
115.22,2.3,87
105.75,3.5,83
96.4,3.5,87
87.52,4.2,84
79.52,4.6,83
72.83,5.2,79
67.95,5.8,78
65.35,6.6,76
65.34,6.3,75
67.91,5.5,76
72.77,4.2,79
79.43,3.6,79
87.42,2.8,81
96.28,2,87
105.62,1.6,87
115.07,0.4,100
124.2,0.1,100
132.46,0,100
139.02,-0.5,100
142.77,-0.8,100
142.76,-0.9,100
138.98,-1,100
132.4,-1.1,100
124.12,-1.2,100
114.97,-1.2,100
105.5,-1.4,100
96.14,-1.5,100
87.26,-1.4,100
79.24,-1.6,96
72.53,-1.7,93
67.63,-1.4,91
65.03,-1,87
65.01,-1,90
67.59,-0.6,86
72.47,-0.8,89
79.15,-1.2,95
87.16,-1.8,97
96.02,-1.9,96
105.37,-2.1,91
114.81,-3,89
123.94,-2.5,93
132.18,-1.8,100
138.72,-1.7,100
142.45,-1.9,100
142.43,-1.9,100
138.68,-2,100
132.12,-2.2,100
123.86,-3,100
114.72,-3.5,95
105.25,-3.5,95
95.89,-3.9,96
86.99,-3.8,96
78.95,-3.7,96
72.23,-3,91
67.31,-3.2,91
64.7,-3.3,92
64.68,-3.2,93
67.27,-2.8,92
72.16,-2.8,80
78.87,-3.3,82
86.88,-3.2,83
95.77,-3.6,81
105.12,-3.6,82
114.56,-3.7,86
123.67,-4,85
131.89,-4.2,85
138.4,-4.8,88
142.12,-4.7,90
142.1,-4.4,91
138.37,-4,92
131.84,-4.7,91
123.59,-5.9,91
114.46,-5.5,92
105,-5,94
95.63,-5.6,96
86.72,-7.1,95
78.66,-6.6,94
71.92,-4.4,88
66.99,-3.9,85
64.36,-3.4,78
64.35,-2.9,74
66.95,-2.9,73
71.85,-3.3,78
78.58,-4.4,85
86.61,-2.9,84
95.5,-2.9,87
104.86,-2.7,90
114.3,-2.6,91
123.4,-2.2,100
131.6,-1.7,100
138.09,-1.4,100
141.78,-1.6,100
141.77,-1.6,100
138.05,-2.5,100
131.55,-2.9,100
123.32,-4.9,96
114.2,-5.9,96
104.74,-6.2,96
95.36,-6.2,96
86.44,-5.7,96
78.37,-5.4,96
71.61,-4.8,96
66.66,-5.7,96
64.02,-5.5,94
64.01,-5.1,93
66.62,-4.7,93
71.54,-4.6,92
78.28,-4.7,89
86.34,-4.8,89
95.24,-4.8,89
104.6,-4.8,87
114.04,-4.8,87
123.13,-4.8,90
131.31,-4.8,90
137.77,-4.9,90
141.44,-5.1,91
141.43,-5.3,91
137.73,-5.7,89
131.25,-6,81
123.05,-6.4,90
113.94,-6.4,91
104.48,-6.4,91
95.1,-6.3,90
86.16,-6,90
78.08,-5.6,88
71.3,-4.8,84
66.33,-4.6,83
63.68,-3.7,75
63.67,-3.4,77
66.29,-3.3,76
71.23,-3,77
77.99,-4.6,80
86.06,-4.7,81
94.97,-4.9,83
104.34,-4.8,85
113.77,-4.9,91
122.85,-4.6,92
131.01,-4.2,93
137.45,-3.8,93
141.1,-3.7,94
141.09,-3.5,94
137.41,-3.3,96
130.95,-3.1,94
122.77,-3,95
113.67,-3,97
104.22,-2.8,100
94.83,-2.6,100
85.88,-2.4,100
77.78,-1.8,96
70.98,-1.2,95
66,-1,95
63.34,-1,100
63.32,-0.5,100
65.95,-0.2,100
70.91,0.1,100
77.69,0.1,100
85.77,0.2,100
94.7,0.1,100
104.07,0.2,100
113.5,0.1,100
122.57,0,100
130.72,-0.1,100
137.12,-0.1,100
140.76,-0.1,100
140.74,-0.1,100
137.09,-0.2,100
130.65,-0.3,100
122.49,-0.7,100
113.4,-1.1,100
103.95,-2.3,100
94.56,-3.1,100
85.6,-4,100
77.48,-4.4,100
70.66,-4.9,96
65.66,-4.7,92
62.99,-4.9,88
62.97,-4.2,86
65.62,-4.2,88
70.59,-4.7,86
77.39,-5,87
85.49,-5.6,88
94.43,-5.5,93
103.8,-6.3,95
113.23,-5.4,93
122.29,-5.9,95
130.41,-5.3,96
136.8,-5.1,100
140.41,-5.3,97
140.39,-5.5,96
136.76,-5.4,96
130.35,-5.5,96
122.21,-5.2,96
113.13,-5.1,100
103.68,-5.1,100
94.28,-5.2,96
85.31,-5.3,96
77.18,-5,96
70.34,-4.9,94
65.32,-5,93
62.64,-5.2,93
62.62,-4.7,89
65.28,-4.4,85
70.27,-4.7,87
77.09,-5,91
85.21,-5,91
94.16,-5.2,87
103.53,-5.5,83
112.96,-5.9,85
122.01,-6,88
130.11,-6.1,88
136.47,-6.4,88
140.06,-6.5,89
140.04,-6.9,88
136.42,-7.2,91
130.04,-8,91
121.92,-9,91
112.86,-8.2,92
103.41,-7.8,90
94,-7.6,90
85.03,-7,87
76.87,-6.4,86
70.01,-5.5,82
64.98,-4.9,80
62.28,-4.3,79
62.27,-3.6,78
64.93,-3.1,78
69.95,-2.7,74
76.78,-2.8,78
84.92,-2.8,79
93.88,-3.1,79
103.26,-3.3,78
112.68,-3.3,80
121.72,-3,79
129.8,-3,79
136.13,-2.9,79
139.7,-3.9,93
139.69,-3.9,96
136.09,-3.5,95
129.74,-3.2,96
121.63,-3.2,96
112.58,-2.9,100
103.14,-2.3,100
93.73,-1.8,100
84.74,-1.5,100
76.57,-1.2,100
69.69,-0.9,100
64.63,-0.6,100
61.93,-0.2,100
61.91,-0.1,100
64.59,-0.1,100
69.62,0,100
76.48,0,100
84.63,0,100
93.6,0,100
102.99,0,100
112.41,0,100
121.43,0.2,100
129.49,0.2,100
135.79,0.2,100
139.35,0.2,100
139.33,0.1,100
135.75,0.1,100
129.42,0,100
121.34,0,100
112.3,-0.2,100
102.86,-0.3,100
93.45,-0.6,100
84.44,-0.9,100
76.26,-0.9,100
69.36,-1.1,100
64.28,-1.2,100
61.57,-1,100
61.55,-0.7,100
64.24,-0.4,100
69.29,-0.3,100
76.17,-0.2,100
84.33,-0.1,100
93.32,-0.2,100
102.71,-0.3,100
112.12,-0.5,100
121.13,-0.6,100
129.17,-0.5,100
135.45,-0.6,100
138.98,-0.4,100
138.97,-0.2,100
135.41,-0.1,100
129.11,-0.1,100
121.05,-0.1,100
112.02,0.1,100
102.58,0.1,100
93.16,0.2,100
84.15,0.4,100
75.95,0.6,100
69.03,0.7,100
63.93,0.8,100
61.2,1,100
61.19,1.2,100
63.89,1.3,100
68.95,1.3,100
75.85,1.2,100
84.04,1.4,100
93.03,1.7,100
102.43,1.7,100
111.84,1.8,100
120.84,1.9,100
128.86,1.9,100
135.11,1.8,100
138.62,1.7,94
138.61,1.4,94
135.07,0.9,94
128.79,0.9,100
120.75,0.9,96
111.73,0.9,95
102.3,0.5,100
92.88,0.3,100
83.85,0.1,100
75.63,0.1,100
68.69,0.2,100
63.58,0.2,100
60.84,0.2,100
60.82,0.4,100
63.54,0.4,100
68.62,0.9,100
75.54,0.7,100
83.74,0.4,100
92.75,1.3,100
102.15,1.4,100
111.55,0,100
120.54,-0.5,100
128.54,-0.8,100
134.76,-1.2,100
138.26,-1.3,100
138.24,-1.5,100
134.72,-1.7,100
128.47,-1.8,100
120.45,-1.8,100
111.45,-1.8,100
102.02,-1.7,100
92.59,-1.6,100
83.55,-1.5,100
75.32,-1.4,100
68.36,-1.3,100
63.22,-1,100
60.47,-0.8,100
60.46,-0.8,100
63.18,-0.8,100
68.28,-0.5,100
75.22,-0.5,100
83.44,-0.4,100
92.46,-0.4,100
101.86,-0.4,100
111.27,-0.4,100
120.24,-0.4,100
128.21,-0.5,100
134.42,-0.6,100
137.89,-0.7,100
137.87,-1.2,100
134.37,-1.4,100
128.15,-1.3,100
120.15,-1.3,100
111.16,-1.4,100
101.73,-2.4,100
92.3,-1.9,100
83.26,-1.6,100
75,-1.2,96
68.02,-0.2,95
62.87,0.3,93
60.1,1.2,92
60.09,1.5,89
62.82,1.9,86
67.95,2,83
74.9,1.9,83
83.14,1.6,84
92.17,1.6,83
101.58,1.7,82
110.98,1.8,80
119.93,1.7,80
127.89,2,78
134.07,2,76
